Student_ID,Name,Gender,Age,Education_Level,Employment_Status,Device_Type,Internet_Connection_Quality,Enrollment_Date,Payment_Mode,ZAge Group
"STU179736","Sneha Gupta","Female",27,"Bachelor","Student","Mobile","Medium",2025-06-18 00:00:00.000,"NetBanking","25-29"
"STU179888","Meera Mehta","Female",27,"Bachelor","Student","Mobile","Medium",2024-07-20 00:00:00.000,"Free","25-29"
"STU180809","Krishna Gupta","Female",27,"Bachelor","Student","Mobile","Medium",2024-10-31 00:00:00.000,"NetBanking","25-29"
"STU181778","Meera Bhardwaj","Female",27,"Bachelor","Student","Mobile","Medium",2024-02-11 00:00:00.000,"Free","25-29"
"STU181954","Vihaan Singh","Female",27,"Bachelor","Student","Mobile","Medium",2024-02-16 00:00:00.000,"Free","25-29"
"STU182193","Pooja Kumar","Female",27,"Bachelor","Student","Mobile","Medium",2024-09-01 00:00:00.000,"Scholarship","25-29"
"STU182300","Pooja Kumar","Female",27,"Bachelor","Student","Mobile","Medium",2023-12-26 00:00:00.000,"Free","25-29"
"STU182590","Isha Reddy","Female",27,"Bachelor","Student","Mobile","Medium",2025-08-02 00:00:00.000,"Free","25-29"
"STU182988","Sai Sharma","Female",27,"Bachelor","Student","Mobile","Medium",2024-01-13 00:00:00.000,"NetBanking","25-29"
"STU183092","Ritika Bose","Female",27,"Bachelor","Student","Mobile","Medium",2025-02-09 00:00:00.000,"Debit Card","25-29"
"STU183216","Vihaan Bhardwaj","Female",27,"Bachelor","Student","Mobile","Medium",2024-03-21 00:00:00.000,"Debit Card","25-29"
"STU183276","Isha Desai","Female",27,"Bachelor","Student","Mobile","Medium",2024-02-18 00:00:00.000,"Credit Card","25-29"
"STU183629","Sai Joshi","Female",27,"Bachelor","Student","Mobile","Medium",2025-01-25 00:00:00.000,"Debit Card","25-29"
"STU183984","Vivaan Iyer","Female",27,"Bachelor","Student","Mobile","Medium",2025-01-06 00:00:00.000,"Scholarship","25-29"
"STU184300","Meera Reddy","Female",27,"Bachelor","Student","Mobile","Medium",2025-07-10 00:00:00.000,"Credit Card","25-29"
"STU185442","Ananya Sharma","Female",27,"Bachelor","Student","Mobile","Medium",2025-07-20 00:00:00.000,"Credit Card","25-29"
"STU186536","Rohan Bose","Female",27,"Bachelor","Student","Mobile","Medium",2025-09-26 00:00:00.000,"Credit Card","25-29"
"STU187670","Meera Patel","Female",27,"Bachelor","Student","Mobile","Medium",2025-09-22 00:00:00.000,"Scholarship","25-29"
"STU188802","Sneha Kumar","Female",27,"Bachelor","Student","Mobile","Medium",2025-09-13 00:00:00.000,"NetBanking","25-29"
"STU189294","Ananya Joshi","Female",27,"Bachelor","Student","Mobile","Medium",2025-02-11 00:00:00.000,"Debit Card","25-29"
"STU189934","Sneha Desai","Female",27,"Bachelor","Student","Mobile","Medium",2025-02-08 00:00:00.000,"Credit Card","25-29"
"STU189954","Krishna Gupta","Female",27,"Bachelor","Student","Mobile","Medium",2024-01-03 00:00:00.000,"Free","25-29"
"STU190152","Krishna Patel","Female",27,"Bachelor","Student","Mobile","Medium",2025-08-14 00:00:00.000,"Credit Card","25-29"
"STU190388","Neha Sharma","Female",27,"Bachelor","Student","Mobile","Medium",2025-08-05 00:00:00.000,"Scholarship","25-29"
"STU190736","Sai Reddy","Female",27,"Bachelor","Student","Mobile","Medium",2025-07-20 00:00:00.000,"Scholarship","25-29"
"STU191630","Sai Mehta","Female",27,"Bachelor","Student","Mobile","Medium",2025-08-19 00:00:00.000,"Debit Card","25-29"
"STU191860","Sneha Gupta","Female",27,"Bachelor","Student","Mobile","Medium",2025-08-20 00:00:00.000,"Debit Card","25-29"
"STU192610","Sai Gupta","Female",27,"Bachelor","Student","Mobile","Medium",2025-05-24 00:00:00.000,"Free","25-29"
"STU192653","Arjun Bose","Female",27,"Bachelor","Student","Mobile","Medium",2024-11-10 00:00:00.000,"Scholarship","25-29"
"STU192769","Ananya Desai","Female",27,"Bachelor","Student","Mobile","Medium",2024-04-27 00:00:00.000,"Free","25-29"
"STU195313","Neha Patel","Female",27,"Bachelor","Student","Mobile","Medium",2024-10-25 00:00:00.000,"Free","25-29"
"STU196788","Sakshi Joshi","Female",27,"Bachelor","Student","Mobile","Medium",2025-07-08 00:00:00.000,"Free","25-29"
"STU196947","Neha Sharma","Female",27,"Bachelor","Student","Mobile","Medium",2025-09-03 00:00:00.000,"Debit Card","25-29"
"STU196971","Krishna Iyer","Female",27,"Bachelor","Student","Mobile","Medium",2025-01-26 00:00:00.000,"Credit Card","25-29"
"STU197008","Sai Mehta","Female",27,"Bachelor","Student","Mobile","Medium",2024-02-03 00:00:00.000,"Scholarship","25-29"
"STU197289","Ritika Sharma","Female",27,"Bachelor","Student","Mobile","Medium",2023-11-11 00:00:00.000,"Scholarship","25-29"
"STU197773","Nikhil Bhardwaj","Female",27,"Bachelor","Student","Mobile","Medium",2025-05-20 00:00:00.000,"NetBanking","25-29"
"STU197802","Ananya Shah","Female",27,"Bachelor","Student","Mobile","Medium",2024-02-14 00:00:00.000,"Debit Card","25-29"
"STU197873","Krishna Verma","Female",27,"Bachelor","Student","Mobile","Medium",2024-09-20 00:00:00.000,"Credit Card","25-29"
"STU197884","Meera Reddy","Female",27,"Bachelor","Student","Mobile","Medium",2024-10-29 00:00:00.000,"NetBanking","25-29"
"STU198242","Sai Nair","Female",27,"Bachelor","Student","Mobile","Medium",2024-05-16 00:00:00.000,"Debit Card","25-29"
"STU198302","Nikhil Iyer","Female",27,"Bachelor","Student","Mobile","Medium",2025-03-19 00:00:00.000,"Scholarship","25-29"
"STU198551","Neha Gupta","Female",27,"Bachelor","Student","Mobile","Medium",2024-09-25 00:00:00.000,"Debit Card","25-29"
"STU198717","Meera Bose","Female",27,"Bachelor","Student","Mobile","Medium",2024-08-23 00:00:00.000,"Credit Card","25-29"
"STU198789","Arjun Mehta","Female",27,"Bachelor","Student","Mobile","Medium",2025-07-26 00:00:00.000,"Debit Card","25-29"
"STU198912","Pooja Singh","Female",27,"Bachelor","Student","Mobile","Medium",2023-10-21 00:00:00.000,"Free","25-29"
"STU199969","Aarav Iyer","Female",27,"Bachelor","Student","Mobile","Medium",2024-03-15 00:00:00.000,"Debit Card","25-29"
"STU100415","Ritika Kumar","Female",27,"Bachelor","Employed","Mobile","Medium",2024-12-24 00:00:00.000,"Debit Card","25-29"
"STU101459","Nikhil Mehta","Female",27,"Bachelor","Employed","Mobile","Medium",2025-05-19 00:00:00.000,"Free","25-29"
"STU101527","Arjun Mehta","Female",27,"Bachelor","Employed","Mobile","Medium",2025-08-10 00:00:00.000,"Debit Card","25-29"
"STU102554","Meera Verma","Female",27,"Bachelor","Employed","Mobile","Medium",2025-05-20 00:00:00.000,"Scholarship","25-29"
"STU102752","Meera Bhardwaj","Female",27,"Bachelor","Employed","Mobile","Medium",2023-12-24 00:00:00.000,"Credit Card","25-29"
"STU103417","Isha Verma","Female",27,"Bachelor","Employed","Mobile","Medium",2025-09-13 00:00:00.000,"Debit Card","25-29"
"STU103983","Sai Nair","Female",27,"Bachelor","Employed","Mobile","Medium",2025-04-06 00:00:00.000,"NetBanking","25-29"
"STU104813","Sai Nair","Female",27,"Bachelor","Employed","Mobile","Medium",2025-05-08 00:00:00.000,"Scholarship","25-29"
"STU105136","Neha Bhardwaj","Female",27,"Bachelor","Employed","Mobile","Medium",2025-08-14 00:00:00.000,"Scholarship","25-29"
"STU105688","Pooja Nair","Female",27,"Bachelor","Employed","Mobile","Medium",2024-02-06 00:00:00.000,"Free","25-29"
"STU108025","Pooja Joshi","Female",27,"Bachelor","Employed","Mobile","Medium",2025-04-02 00:00:00.000,"Free","25-29"
"STU108276","Rahul Singh","Female",27,"Bachelor","Employed","Mobile","Medium",2023-11-24 00:00:00.000,"Debit Card","25-29"
"STU109253","Neha Nair","Female",27,"Bachelor","Employed","Mobile","Medium",2025-08-23 00:00:00.000,"Debit Card","25-29"
"STU110047","Kavya Nair","Female",27,"Bachelor","Employed","Mobile","Medium",2025-01-31 00:00:00.000,"Free","25-29"
"STU110488","Krishna Shah","Female",27,"Bachelor","Employed","Mobile","Medium",2025-06-19 00:00:00.000,"Debit Card","25-29"
"STU111849","Priya Gupta","Female",27,"Bachelor","Employed","Mobile","Medium",2025-04-04 00:00:00.000,"NetBanking","25-29"
"STU112222","Nikhil Bhardwaj","Female",27,"Bachelor","Employed","Mobile","Medium",2024-01-19 00:00:00.000,"Credit Card","25-29"
"STU112248","Neha Kumar","Female",27,"Bachelor","Employed","Mobile","Medium",2023-12-05 00:00:00.000,"Scholarship","25-29"
"STU112290","Sakshi Patel","Female",27,"Bachelor","Employed","Mobile","Medium",2025-04-08 00:00:00.000,"Credit Card","25-29"
"STU112354","Meera Shah","Female",27,"Bachelor","Employed","Mobile","Medium",2025-04-09 00:00:00.000,"Credit Card","25-29"
"STU112498","Sai Bhardwaj","Female",27,"Bachelor","Employed","Mobile","Medium",2025-07-19 00:00:00.000,"Credit Card","25-29"
"STU113177","Arjun Bose","Female",27,"Bachelor","Employed","Mobile","Medium",2025-02-07 00:00:00.000,"Debit Card","25-29"
"STU114267","Aarav Nair","Female",27,"Bachelor","Employed","Mobile","Medium",2024-03-24 00:00:00.000,"Debit Card","25-29"
"STU114551","Vivaan Kumar","Female",27,"Bachelor","Employed","Mobile","Medium",2024-11-16 00:00:00.000,"Credit Card","25-29"
"STU117487","Arjun Mehta","Female",27,"Bachelor","Employed","Mobile","Medium",2024-06-29 00:00:00.000,"Credit Card","25-29"
"STU118411","Meera Nair","Female",27,"Bachelor","Employed","Mobile","Medium",2024-12-03 00:00:00.000,"Free","25-29"
"STU118463","Rahul Bose","Female",27,"Bachelor","Employed","Mobile","Medium",2024-03-17 00:00:00.000,"Debit Card","25-29"
"STU119658","Vihaan Mehta","Female",27,"Bachelor","Employed","Mobile","Medium",2023-12-20 00:00:00.000,"NetBanking","25-29"
"STU119906","Sneha Patel","Female",27,"Bachelor","Employed","Mobile","Medium",2023-11-24 00:00:00.000,"Scholarship","25-29"
"STU120380","Isha Reddy","Female",27,"Bachelor","Employed","Mobile","Medium",2024-04-17 00:00:00.000,"Free","25-29"
"STU121459","Aditya Gupta","Female",27,"Bachelor","Employed","Mobile","Medium",2024-01-26 00:00:00.000,"Credit Card","25-29"
"STU122831","Vivaan Sharma","Female",27,"Bachelor","Employed","Mobile","Medium",2024-12-09 00:00:00.000,"Credit Card","25-29"
"STU123316","Meera Gupta","Female",27,"Bachelor","Employed","Mobile","Medium",2023-12-10 00:00:00.000,"Free","25-29"
"STU123749","Sneha Shah","Female",27,"Bachelor","Employed","Mobile","Medium",2024-05-29 00:00:00.000,"NetBanking","25-29"
"STU124038","Priya Desai","Female",27,"Bachelor","Employed","Mobile","Medium",2024-03-01 00:00:00.000,"Scholarship","25-29"
"STU124649","Ananya Shah","Female",27,"Bachelor","Employed","Mobile","Medium",2025-02-01 00:00:00.000,"Scholarship","25-29"
"STU124819","Vihaan Desai","Female",27,"Bachelor","Employed","Mobile","Medium",2025-02-04 00:00:00.000,"Free","25-29"
"STU125361","Sakshi Patel","Female",27,"Bachelor","Employed","Mobile","Medium",2025-04-27 00:00:00.000,"NetBanking","25-29"
"STU125460","Pooja Mehta","Female",27,"Bachelor","Employed","Mobile","Medium",2023-11-19 00:00:00.000,"Credit Card","25-29"
"STU125806","Ritika Reddy","Female",27,"Bachelor","Employed","Mobile","Medium",2024-03-06 00:00:00.000,"Credit Card","25-29"
"STU126638","Rahul Sharma","Female",27,"Bachelor","Employed","Mobile","Medium",2025-02-08 00:00:00.000,"Free","25-29"
"STU126698","Isha Iyer","Female",27,"Bachelor","Employed","Mobile","Medium",2023-10-19 00:00:00.000,"Free","25-29"
"STU128898","Krishna Verma","Female",27,"Bachelor","Employed","Mobile","Medium",2024-09-18 00:00:00.000,"Credit Card","25-29"
"STU129390","Meera Joshi","Female",27,"Bachelor","Employed","Mobile","Medium",2024-07-04 00:00:00.000,"Scholarship","25-29"
"STU130414","Sneha Kumar","Female",27,"Bachelor","Employed","Mobile","Medium",2024-10-25 00:00:00.000,"NetBanking","25-29"
"STU132254","Sakshi Kumar","Female",27,"Bachelor","Employed","Mobile","Medium",2025-01-12 00:00:00.000,"NetBanking","25-29"
"STU132317","Kavya Singh","Female",27,"Bachelor","Employed","Mobile","Medium",2024-08-28 00:00:00.000,"Free","25-29"
"STU132582","Priya Iyer","Female",27,"Bachelor","Employed","Mobile","Medium",2024-05-21 00:00:00.000,"Debit Card","25-29"
"STU132900","Arjun Joshi","Female",27,"Bachelor","Employed","Mobile","Medium",2025-07-28 00:00:00.000,"Credit Card","25-29"
"STU133095","Priya Kumar","Female",27,"Bachelor","Employed","Mobile","Medium",2024-02-22 00:00:00.000,"Credit Card","25-29"
"STU133268","Arjun Sharma","Female",27,"Bachelor","Employed","Mobile","Medium",2024-06-26 00:00:00.000,"Free","25-29"
"STU134056","Neha Shah","Female",27,"Bachelor","Employed","Mobile","Medium",2024-03-23 00:00:00.000,"Credit Card","25-29"
"STU136128","Ritika Mehta","Female",27,"Bachelor","Employed","Mobile","Medium",2025-05-27 00:00:00.000,"Free","25-29"
"STU137219","Rohan Patel","Female",27,"Bachelor","Employed","Mobile","Medium",2025-06-08 00:00:00.000,"Credit Card","25-29"
"STU137463","Rahul Bose","Female",27,"Bachelor","Employed","Mobile","Medium",2023-11-01 00:00:00.000,"Debit Card","25-29"
"STU137520","Aditya Bose","Female",27,"Bachelor","Employed","Mobile","Medium",2024-07-21 00:00:00.000,"NetBanking","25-29"
"STU137636","Sai Reddy","Female",27,"Bachelor","Employed","Mobile","Medium",2024-07-15 00:00:00.000,"Free","25-29"
"STU137932","Rahul Verma","Female",27,"Bachelor","Employed","Mobile","Medium",2025-09-12 00:00:00.000,"Credit Card","25-29"
"STU138210","Pooja Sharma","Female",27,"Bachelor","Employed","Mobile","Medium",2024-11-26 00:00:00.000,"Scholarship","25-29"
"STU138708","Meera Gupta","Female",27,"Bachelor","Employed","Mobile","Medium",2025-03-18 00:00:00.000,"Scholarship","25-29"
"STU138775","Isha Joshi","Female",27,"Bachelor","Employed","Mobile","Medium",2024-09-28 00:00:00.000,"Scholarship","25-29"
"STU139200","Aditya Verma","Female",27,"Bachelor","Employed","Mobile","Medium",2025-06-10 00:00:00.000,"Free","25-29"
"STU139883","Nikhil Bose","Female",27,"Bachelor","Employed","Mobile","Medium",2024-06-14 00:00:00.000,"Scholarship","25-29"
"STU140266","Arjun Bhardwaj","Female",27,"Bachelor","Employed","Mobile","Medium",2025-05-23 00:00:00.000,"Free","25-29"
"STU140537","Aditya Patel","Female",27,"Bachelor","Employed","Mobile","Medium",2023-11-29 00:00:00.000,"Free","25-29"
"STU140757","Priya Kumar","Female",27,"Bachelor","Employed","Mobile","Medium",2025-06-23 00:00:00.000,"NetBanking","25-29"
"STU140828","Aarav Patel","Female",27,"Bachelor","Employed","Mobile","Medium",2024-11-05 00:00:00.000,"NetBanking","25-29"
"STU141034","Nikhil Desai","Female",27,"Bachelor","Employed","Mobile","Medium",2024-03-16 00:00:00.000,"Scholarship","25-29"
"STU141841","Vivaan Sharma","Female",27,"Bachelor","Employed","Mobile","Medium",2024-08-17 00:00:00.000,"Credit Card","25-29"
"STU141985","Neha Mehta","Female",27,"Bachelor","Employed","Mobile","Medium",2025-07-21 00:00:00.000,"Free","25-29"
"STU143746","Rahul Gupta","Female",27,"Bachelor","Employed","Mobile","Medium",2025-03-28 00:00:00.000,"Scholarship","25-29"
"STU143934","Sakshi Verma","Female",27,"Bachelor","Employed","Mobile","Medium",2024-03-04 00:00:00.000,"Credit Card","25-29"
"STU145593","Ritika Reddy","Female",27,"Bachelor","Employed","Mobile","Medium",2023-10-22 00:00:00.000,"Free","25-29"
"STU146696","Priya Kumar","Female",27,"Bachelor","Employed","Mobile","Medium",2024-01-28 00:00:00.000,"Free","25-29"
"STU147495","Sakshi Bhardwaj","Female",27,"Bachelor","Employed","Mobile","Medium",2024-01-21 00:00:00.000,"NetBanking","25-29"
"STU147728","Aditya Patel","Female",27,"Bachelor","Employed","Mobile","Medium",2024-02-21 00:00:00.000,"Scholarship","25-29"
"STU148041","Kavya Kumar","Female",27,"Bachelor","Employed","Mobile","Medium",2023-12-31 00:00:00.000,"Debit Card","25-29"
"STU148057","Aarav Iyer","Female",27,"Bachelor","Employed","Mobile","Medium",2025-03-05 00:00:00.000,"Scholarship","25-29"
"STU148664","Rahul Shah","Female",27,"Bachelor","Employed","Mobile","Medium",2025-07-15 00:00:00.000,"Free","25-29"
"STU148851","Kavya Nair","Female",27,"Bachelor","Employed","Mobile","Medium",2024-03-14 00:00:00.000,"Free","25-29"
"STU149724","Vihaan Nair","Female",27,"Bachelor","Employed","Mobile","Medium",2023-10-27 00:00:00.000,"NetBanking","25-29"
"STU149901","Aditya Iyer","Female",27,"Bachelor","Employed","Mobile","Medium",2025-09-20 00:00:00.000,"Free","25-29"
"STU150328","Kavya Mehta","Female",27,"Bachelor","Employed","Mobile","Medium",2024-06-20 00:00:00.000,"Debit Card","25-29"
"STU150469","Priya Iyer","Female",27,"Bachelor","Employed","Mobile","Medium",2025-09-24 00:00:00.000,"Debit Card","25-29"
"STU150905","Nikhil Reddy","Female",27,"Bachelor","Employed","Mobile","Medium",2024-06-12 00:00:00.000,"NetBanking","25-29"
"STU152724","Arjun Desai","Female",27,"Bachelor","Employed","Mobile","Medium",2024-06-06 00:00:00.000,"Credit Card","25-29"
"STU153840","Meera Kumar","Female",27,"Bachelor","Employed","Mobile","Medium",2024-03-27 00:00:00.000,"Free","25-29"
"STU154211","Sakshi Bhardwaj","Female",27,"Bachelor","Employed","Mobile","Medium",2024-06-03 00:00:00.000,"Free","25-29"
"STU154800","Sakshi Bose","Female",27,"Bachelor","Employed","Mobile","Medium",2024-09-02 00:00:00.000,"Debit Card","25-29"
"STU155401","Aditya Shah","Female",27,"Bachelor","Employed","Mobile","Medium",2025-03-07 00:00:00.000,"Free","25-29"
"STU155921","Pooja Kumar","Female",27,"Bachelor","Employed","Mobile","Medium",2024-12-27 00:00:00.000,"Credit Card","25-29"
"STU156467","Arjun Verma","Female",27,"Bachelor","Employed","Mobile","Medium",2024-07-08 00:00:00.000,"Free","25-29"
"STU157610","Isha Bhardwaj","Female",27,"Bachelor","Employed","Mobile","Medium",2025-02-07 00:00:00.000,"Debit Card","25-29"
"STU157894","Vivaan Sharma","Female",27,"Bachelor","Employed","Mobile","Medium",2024-11-06 00:00:00.000,"Credit Card","25-29"
"STU158270","Kavya Shah","Female",27,"Bachelor","Employed","Mobile","Medium",2024-04-02 00:00:00.000,"Credit Card","25-29"
"STU158393","Arjun Singh","Female",27,"Bachelor","Employed","Mobile","Medium",2024-05-21 00:00:00.000,"Debit Card","25-29"
"STU159476","Sai Mehta","Female",27,"Bachelor","Employed","Mobile","Medium",2024-05-10 00:00:00.000,"Free","25-29"
"STU160079","Sakshi Reddy","Female",27,"Bachelor","Employed","Mobile","Medium",2025-07-30 00:00:00.000,"Debit Card","25-29"
"STU160123","Kavya Iyer","Female",27,"Bachelor","Employed","Mobile","Medium",2024-10-05 00:00:00.000,"Free","25-29"
"STU160309","Sneha Singh","Female",27,"Bachelor","Employed","Mobile","Medium",2025-08-28 00:00:00.000,"Credit Card","25-29"
"STU160712","Sneha Verma","Female",27,"Bachelor","Employed","Mobile","Medium",2024-05-27 00:00:00.000,"NetBanking","25-29"
"STU161184","Sai Desai","Female",27,"Bachelor","Employed","Mobile","Medium",2024-10-12 00:00:00.000,"Debit Card","25-29"
"STU161296","Aarav Desai","Female",27,"Bachelor","Employed","Mobile","Medium",2024-08-06 00:00:00.000,"Free","25-29"
"STU162479","Arjun Patel","Female",27,"Bachelor","Employed","Mobile","Medium",2024-03-31 00:00:00.000,"Debit Card","25-29"
"STU163109","Sakshi Shah","Female",27,"Bachelor","Employed","Mobile","Medium",2024-04-19 00:00:00.000,"Credit Card","25-29"
"STU163176","Aditya Bhardwaj","Female",27,"Bachelor","Employed","Mobile","Medium",2025-05-26 00:00:00.000,"Debit Card","25-29"
"STU164054","Nikhil Nair","Female",27,"Bachelor","Employed","Mobile","Medium",2025-03-25 00:00:00.000,"Debit Card","25-29"
"STU164539","Krishna Bhardwaj","Female",27,"Bachelor","Employed","Mobile","Medium",2025-08-11 00:00:00.000,"Free","25-29"
"STU165017","Nikhil Singh","Female",27,"Bachelor","Employed","Mobile","Medium",2024-06-01 00:00:00.000,"Credit Card","25-29"
